x0,x1,x2,x3,x4,x5,target
0.9460592316233234,-0.9664192714549195,-0.040533309988594925,-1.111506986370672,0.8047609494349548,0.7806526795881092,89.12127931406158
-1.197534059361101,-1.1346673313985334,0.48462348549224477,1.163888042410869,2.4376870229297096,1.7710716472773105,330.1817620840194
2.27945567086053,2.6709885825433806,0.21015346162191365,1.5181134243940682,-0.9205461802597259,1.2657295822841044,412.25928158749343
-0.0368318276099013,-0.9227590959223154,1.2305367177178923,1.5294929121106502,0.23956688455689315,0.8478274691741214,220.9594015638383
0.09147392240817348,1.718650960788652,0.7877651866431761,1.2074198888726562,0.2414421989355726,0.07103302803822023,200.15440052030215
0.4975329731095156,0.8922039945214302,0.7037184818646091,0.016194976892004193,-0.2647492446242213,0.29616420995684994,71.62845515315368
1.755267305674079,1.102833132716615,0.18485022576636528,0.7905916212904583,1.4027211537135547,-0.12686682543458372,338.4079341693612
-0.46472217875316685,-1.1137557049888362,0.12713474462289395,0.5929712862973835,0.39384676571336324,-1.0826054297442091,-61.60838926878045
-0.41377291392380633,-0.3252291661886716,0.7549577184542059,0.6974155149376033,0.7725688162593265,-0.17114574223493476,73.43661189292098
-0.32639527723785317,-1.2512629676366829,0.613984230027443,-0.2223087157049708,-1.9238066839312473,-0.060788295698473466,-216.16745082352352
0.18433748367008534,0.26531904133468104,-1.4117903685030295,1.1863681167633036,0.6408151883421265,-0.6644671940154595,90.13329091142859
-0.8029259622574424,-0.6047602051819869,-1.117652659919211,-0.844608648754774,0.07198676077121174,0.5999894410164818,-116.4450504868067
0.2501159854581264,0.25553478220146253,0.8609225783809238,-1.3112948287752384,0.9901336360412549,-0.6396634838981985,-28.74826040431672
1.0676828106444594,-0.1994946800631802,2.065549905726804,0.5096412077161121,0.9982555785444264,-1.0494199448076276,163.1198904513527
-0.2708756973678956,0.47599305078695114,-1.2119070791223225,1.4812064256547703,0.43739628439543615,0.38504734254039014,147.38257576907117
1.6451616115582772,-1.6227364732954468,-0.05879034451071155,-0.05252275704309007,1.2314779004738114,0.4358029745126179,221.69267595109332
1.0592008431952888,-1.4903658214892168,-0.5312953234190079,-1.4087551089323465,0.18353577118310574,-0.5809179079647508,-105.72916091090414
-1.444022833376941,-1.426498305111843,0.6501221426784112,0.6527126596116845,-0.6635464766358433,0.4909647770933792,-107.72302641699991
-0.3411711250391171,0.028448094856440998,0.598821955905294,-0.992588744279292,0.04455405466749635,-0.5535148820512298,-145.2157897911641
-1.209857808530495,1.5265605559544753,0.9484910489199997,-0.5461751978586435,1.2905284067533422,1.6554621227475523,152.49138446235506
0.17002743486436406,1.2693261930712003,-0.7724797121136896,-0.9026052404639298,0.2934725904473489,-0.4117143452502814,-69.95689137499744
0.0031512131214813228,1.4344146509206723,-1.2516059952435974,-2.4059822219168883,-0.0007862736105611809,0.5838481619624809,-156.9736742911996
-1.4303444010030226,-0.23296486232167407,-0.12057744895949758,-0.784574672171263,-0.5774218292912933,-0.18984684568415974,-262.6363818754517
0.3815404082135423,-0.0458839729812198,-0.374442932081769,0.8098052271723624,0.17161672811072057,0.9485283913441688,183.39547759955957
0.769612630019983,0.13140327867360668,-1.2350379990457692,-0.5781841040045074,0.4605973065858119,-0.7903952456136168,-31.99144113868602
-0.6544281687342753,0.9400235310413637,-5.9590391940822886e-05,-0.20684043635919372,-0.964753380935962,0.20550300001675925,-115.6652123887746
1.678840553215351,-0.13605808172757727,-0.7668605161839289,0.6101162512636262,0.015688367682531793,-0.510708397443144,125.40995546015004
-0.22715575670589,-0.5937072286064505,-0.8301880473575325,-0.012470469536981046,0.5525220777322404,0.6889402329319873,57.448767885835025
-1.453448088015352,0.05321017360417337,-1.0309436261675178,-0.9937604457426868,0.01122321694491431,-0.4229233466631336,-267.40747216233666
0.39752316832834883,-0.4086743575028959,-0.9770704704395079,-0.7376492479563924,0.5616653222016676,0.3217914895072408,-0.48954349056298874
-0.3550390455353311,0.5293684915540483,-0.278536039511975,0.23713063774629867,0.747810684345822,-1.4822813908782795,-62.21158932161998
1.1433547201115442,0.6267963458005774,1.8557052377306504,-0.3594543645256392,-0.6458684154329632,-0.8701900502753265,-1.2223701463960106
