x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,category,target
2.044330370436895,-0.9235003983165596,-1.521745544602989,0.8280101839938859,-1.3017124691639839,-0.0831860503447904,1.3118931222192383,-0.09118810866453823,0.34472223182377043,1.3513328642774565,-0.5046879734962082,-0.5653787514778139,-0.5707265400776157,-0.0683463826540121,0.38760508180516234,-0.654587047471523,-0.16229259382071276,0.056030004058982175,-0.8572675473911802,-1.3970635790241095,0.3881115737838776,0.46616738501322685,1.4597148719439323,0.03760411011176858,0.9632696937463122,C,295.93932574507403
0.34264399154754993,1.152861465767688,-0.867861878166503,-0.4959737718350226,-0.04896267451021547,0.9367040300718881,1.5952812745175975,0.16647545951980483,-0.1814204690760338,3.1094552809208165,0.08092012454869536,0.015255684919423413,0.7862144313251643,1.5731899555295439,0.7533220386310733,0.4688022640939654,1.1615574988518973,-0.9880511009513324,1.3259125367718019,0.7493787324988679,0.21646446718633258,-1.5386437146802954,0.19840476854236308,-0.8139875764542573,-1.2553443830741056,B,179.14133561960895
0.4712708077546331,0.6959803205959554,0.3694006235029969,-0.9463323800616381,0.0521126102644386,-0.9585084874872575,-2.306167089252837,-0.924393901727562,0.5935943077432739,-0.7440597977031853,-1.3743650637738916,-0.6885565765614647,-0.5613843759676809,-0.46426334404925684,1.0756334179086662,0.45784613280256947,-0.24030995215220258,1.4170434764430142,0.9909482781101612,0.21256141355272432,-0.5848621907731313,-0.5380646589958764,-0.39302420864182425,0.6626565617847402,0.5510485418943016,A,-7.4255461667422225
-1.0438968585116493,0.18604832018951944,0.011896508773980166,-0.7150061959026528,1.200275460631338,0.8619163415340577,-0.28491867729227005,-0.4539221305202227,0.550686126033376,1.916727256875,0.540087145029329,-0.5764804881971173,0.3097965492011971,0.9235090700441579,0.19536242112178845,-0.889942219811915,0.635214741742279,0.38311088691414863,0.28910022236013694,0.5493983293625163,0.9822744305526006,0.08665298900149725,1.7596354088124893,0.6596957971304974,0.3575407692607304,B,182.88865218043767
-0.8286413170063128,-0.011973553536156239,0.3803710808813775,-1.347080370380226,-0.4155948843156623,0.7656596346828277,-2.4147566174331376,0.2903224483740823,0.6399467294443554,-0.8463989753603449,0.8609853145691445,0.3188409062054866,-0.002656736005730416,-0.10760084032962616,-0.11518391929495195,-0.11723940168900222,0.738138031874373,-1.3175408318343005,-0.043072850702236806,-1.0783885762156986,-0.13312581371429558,-0.6374723908423253,-0.6726241319437664,1.5303680584262895,2.377875954606209,C,-21.51751663406026
-1.3903887261778025,0.5919313750034327,-1.3543412831738424,-0.20149377280268924,0.33792965017922,-1.0925827774965788,-0.8463423925599979,-0.30701431740487894,-0.6399034706801262,1.75682742463843,-0.7643669258266217,-1.7936471654006665,-0.19911147862274298,0.39666409058009133,-0.07653101254591177,2.5087852089447824,-0.9179295646071829,0.6824137158518059,0.7904546167813669,0.9852615813402985,-0.3826789415314279,-1.1930595122588352,-0.07472232541098597,-1.1142180310651035,0.7031571817849952,A,-334.462144494237
-0.09955550434954051,0.2627487000820643,-0.22285352205232964,0.10700501970456895,-0.8594736893656897,0.6074798417150528,1.9206892672589302,-0.4953420558976934,-0.7422782074875612,0.6293868056145385,-0.32919214059329793,-0.5218120291727801,-2.327053766870544,0.3146065435826342,0.8860168892084683,0.7513659376982665,-0.5197783979323984,1.5496287785471248,-0.06251483584358097,0.9258806330468783,1.335982575167273,0.8328885274765333,0.02813833130671268,-2.292967670770167,0.33025127766093126,C,-114.81228290155445
1.7144121285280287,-0.8686084826854257,2.0713216087474273,-0.7250119585123762,1.739578857220213,1.1125131706218614,-2.153892349193618,-0.42092502556106626,0.11131023715404526,0.20099296220631788,-0.3082665458998691,-1.223012099817707,1.066105211903435,-0.8588643018635883,0.05684468365339506,0.36599551034461436,-0.1980647814456948,-2.082533838025639,0.8298684574945743,-0.6194001899639747,-0.5029100635091042,-0.6978465748728171,1.1728761889313672,0.4490805759429189,1.0262535825354422,B,102.06496880487322
-0.3278968974368004,-2.0090876092384993,1.8942868172601892,0.6880073955895074,-1.209977507944877,0.4488882937050921,0.2259238157241618,0.8200277538214042,-1.2140945816427737,0.7022827678454755,1.1041025316153008,-0.2286043734733856,-1.8048572996099088,1.2628881452003484,-0.37906266317244536,-0.46760038002924387,1.0496207004263631,0.9615412604140895,-0.9144282226292348,-0.36689440579136073,-2.152338014722208,1.4772385124770564,0.9472245406600116,-0.9358374734207722,0.5387209278640946,A,-343.6665714512671
-0.2270930634223542,1.8416986621910871,-0.2842037745691608,-1.452503994789557,-1.2655741688789255,0.5081045772050853,0.966459674333129,1.31812353174469,-1.2584918300622887,0.25608055762004767,-0.0807702039453697,-0.7119199242281633,-1.0491328377848141,0.6333298834492934,0.3468050664895616,0.4694341816596148,-0.4233055117982642,-0.4881735119258711,0.3783207794608683,-0.763727662899616,-1.4193881212902013,0.4622572554655394,-0.7782309802015922,-1.2514490366691233,-0.8485014214968739,C,-457.90136172031697
0.8164552728513428,0.0985367711711883,-1.7632044577403603,0.5475951262755415,0.4011957452210081,-2.016663469162155,0.6932640928238253,1.061061836248361,-0.44910750879879474,0.48665361081458824,0.2423735630485662,-0.059373067363873766,0.9804329524071089,-0.6516179699281252,0.18973749195236567,-0.24737615877203067,0.37144171877727544,-0.2882568487305266,1.6764627937897314,0.7128987354091003,0.8377191582485963,2.470206796270045,-0.8952248260780825,0.8733302853337627,1.6665325392277859,C,216.14303310370775
