x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,target
0.8929992134120588,2.6382479173954305,-1.6082600401978233,-0.1886831863936992,-0.44946331187573313,0.1884016406900599,0.027398141343570315,-0.31226390730740516,-1.2954135993119416,1.440376449627119,-0.39568700611672075,0.45284131521703636,0.6215848388607369,0.28603896501197584,1.001651961334791,-0.9415539858590488,-0.8932536372805695,-0.6946527494009316,8.504465065151507
-0.10638259529146236,-0.18929080087601566,1.7758728862568889,-0.6845220642799608,0.9122326123177391,0.5891458654759162,0.20791206964591985,1.7820030061595165,0.664339117685828,-0.32569358245300334,0.7132167875058459,0.37158168278787745,-0.5932250577048094,-1.599079362844406,-2.7999281506557203,-0.8126994625011237,1.786312432074835,0.08094527754217286,4.353671857652447
0.893411210197026,-1.3798980048205332,-0.6180000367527667,-0.72979665494141,-1.4100319393095697,0.7797687511841559,-0.8701755002298535,-1.026039548451914,0.30920600523345815,-0.9577798931471253,-1.2018018035545013,0.9790897111756787,-0.027452084410813635,0.8491490313261386,0.6938214620157098,1.8942360674701924,0.3440815174306712,-0.8256415343813212,-44.16131480381394
-0.09869846081326655,-0.8354753928323797,-0.10772587792341028,0.2496815032133332,2.1046321039250238,-0.2002111956513595,-2.1393293809850085,-1.0777715884396288,-0.3659349696816589,0.40416425171006065,-0.2917323594153915,-1.5984201903619522,-0.5150267168784851,-0.795292426903184,-1.4536618141001227,-0.893975664885224,-1.381936323954037,-0.3098651058289184,-346.0236136083513
0.6972868513343662,0.14588689738624494,-0.5299767244631121,0.5254407570258035,1.9273085179505733,0.4493801341655479,-0.6666203990015958,0.43677902764742965,-1.8698061071597236,0.4417853713379377,-0.1456323091715821,-1.3095027166074473,0.9530716428833058,0.5888555510835406,-0.21097845464218243,-0.07492423866258638,0.6413596814623865,-0.4869569339539658,-210.9556917435455
-1.0065975316374949,0.11317835752076857,-0.2692220239603035,-1.9857393832691677,1.0372759261584474,0.502467218899688,0.6038085547373552,-0.30796240266006436,-0.2592773746837053,0.06217552015216432,-0.5059132921022063,-0.9073327829645212,-0.25993187723508165,-0.6959787951950522,-0.8374093974700524,1.1374066807309837,0.71764859442392,0.8931760601767291,-148.92757997194212
1.5219555010770085,0.24312951199405325,-0.7451628302626235,-0.13329191628875897,-1.0091488746890802,1.0362556466770934,-1.127085940138196,-0.013716782244007,-2.7031318759364997,0.5766184896715191,-0.48253641490671284,-0.7269873902266676,-1.0566003938465534,-1.1841758007046839,1.5526073709973227,-0.25940172950276175,-0.15453403690215153,1.1843983592139111,-425.4445276475975
0.06392091977198588,0.24351436841783158,-0.509304254659344,-1.797448243338968,-0.6684521766189564,1.9743819316201785,1.3688998548637379,0.8315167543450295,-0.7682702533354668,0.4380458139529601,-0.652442145210084,1.4720326005387039,0.30593525246937686,1.3176890807201271,0.22115755753778482,-1.22569473739514,0.23785528543201298,1.582134099662491,233.8395321663677
0.30285021612250596,0.5041378819073172,0.053510884316079414,1.57871143600438,-1.0242678497044582,-2.4722789125656512,0.7024747553762979,0.6175510890732521,1.5026182247266473,0.9815091411822693,0.8267795231550441,-3.2849482887844434,1.2015615765419716,-0.15319542781096604,-2.070048381541672,-1.529583000797398,-0.5090299878590753,-0.09466114409026831,-58.23940664000743
-0.2879167712281956,2.1154600976822637,0.2577794141160016,-3.3618396320692163,0.06807224747869994,1.8685969732121226,-0.11197264132487744,1.683530202572885,2.1575066924204243,-0.2674634482508484,0.6743082852993464,-2.287735114261565,1.390143149759868,1.9531211881798787,-1.8155807625730127,-0.11732598942790738,1.067594854594137,-0.5334247584242869,-11.279044306566117
-0.5801022425128622,-0.37074027634748113,0.32083670793328745,0.8417414648699942,0.045767688448682,-1.0435468511732644,-0.8842526692305053,-0.28426775216932654,-0.10230256355186551,1.3097047043229597,0.43338618094057535,0.3299528705165679,0.3711776665486917,-0.2248490691795703,0.8387880193066051,2.0806368839024185,0.9273463500970337,2.2483558738120824,72.99256317271508
1.4667776670666395,-0.8991664060830187,0.6967593949834252,0.10870578384413108,-0.9424668130753809,-0.5630056964636205,0.5173339796142024,1.4706272451354339,1.3787542829610422,0.17182942714472615,0.772605885880313,1.60846494125348,1.1754822360874126,-0.09094557091340774,-2.1941939435181768,0.8477992384058688,-0.12304873212708413,-1.057135966553657,326.8998131984661
-0.12766009048343877,0.6712226627440178,-0.24174910090757987,0.15431549296215655,1.3241823572882085,-0.06707134544252003,0.37733201474469547,-0.8589921720186602,-0.9445886391298545,1.265931716159468,-1.7192137554659694,0.8113721335348054,-0.02662503549792981,-0.2281691070943992,0.6441395005207676,-1.412960246080854,-0.4703994836552241,0.7835940537867085,113.1792106118635
0.9855929201181565,-0.18544292202361823,0.5437083954518106,0.11810211513122308,-1.5564282002914738,1.2041043041409518,-0.3194122635006843,0.6019215316133808,1.0172650222841815,-1.565318994255196,-0.9435014157766054,-0.6380033868232504,-0.9092471454629603,-1.4098662466641283,-1.19619375682659,0.3397490281923212,-0.3804146888658783,1.3758371612579274,-243.88031799337344
1.367643040865656,1.083380533711947,-1.1330752350075814,-1.4269280022937514,0.31801076442177856,0.45218027135060157,-0.02490627662237262,0.4688563197010746,-0.42921608397157784,1.2916453051886938,1.1854116895730322,-1.7534120587689792,-0.12180609025723341,0.4788636952533958,-1.0118742565809349,1.1902257467867403,0.866874543913948,-0.3857581301051198,-90.03246748711668
0.10654312349626274,0.4407167458506483,1.5196966950993342,0.21724275171747465,-0.2806557239139891,1.5205421909413122,0.427150869572569,-0.5003577498035641,2.6199915162797844,-0.349822872514528,1.1320467229346611,0.6742172105456311,-0.9293884724991963,-0.039392236835202196,-0.12527973073969764,2.138011900666891,-0.03305235896411801,0.2231365165908248,294.7687335110009
1.3479412227559948,-1.2691682665834068,-1.1971562608969988,-0.8863275096500559,0.14260892040125045,-0.8539416943515695,1.1229907391225649,-0.4506898066611924,-1.8715314939632701,1.6624466485242972,1.0791473783316388,-1.5604627567587295,-0.4987486459726456,0.46953823183005283,0.21961619179593755,0.2636294662071098,0.9636416263369114,-0.2771658759723548,-79.6899860077307
-0.10967910142233268,0.5211927913328682,0.1205313210076593,1.1790221386194903,-1.886660535283148,1.355691991445139,-0.0741556511282945,-1.4842975675100576,1.0392086930669753,0.6149304995816881,-0.5717852948088116,-0.7520449537749616,-0.5367694730863991,0.2902941757351735,0.2848126610465174,1.4831953807455205,-0.4628106215991082,-2.174655786731475,68.68824201208858
-0.9707616065918144,0.6699530224184171,0.811147660887514,0.779059219915342,0.7172074948113772,0.344189684920352,0.13748151695454294,1.8520082843374328,0.08396402962092071,0.49276960154406585,-0.6014459712990212,1.354923767322516,-0.7686633493091785,-0.9028208220509042,-0.8305313851118139,1.8518537941032478,1.0786159395639292,-0.1625180206193063,180.43657084948194
-0.9561721624645876,0.4043749789940661,-0.8038790018931942,-1.2087028441962946,0.47416730501058196,1.1992418389181079,0.12223147524106608,-0.5141109471303063,0.728218267223004,0.33767805663291955,0.6366883401849771,1.0356144846249362,-0.715643174578794,0.43893369023736073,-0.21789181926419177,1.1499990236220512,-0.6832328089925387,0.9110579450698786,159.96256002171117
-1.2045423470852632,-1.167331543878829,-0.565665079299068,-0.7353335253135125,-0.11385671352282685,0.6585952217705265,0.11924051585224357,0.9134713661249221,-0.8688009645655773,-0.5988936816840346,0.6054228455826538,-1.300626162988589,0.042884799670167284,0.4305162587937038,-0.35994792798225916,-1.3795335747629203,0.8998005797441853,-2.4274942815261653,-227.7074229900821
1.0285861845035489,-0.8331220995462223,0.9177950128403282,0.18624867977982087,1.0030468114515694,2.744473128869543,1.2064978023191568,-0.15246619952584078,0.1304650413710165,-1.5222819518607533,0.03299457331741282,-0.3264233410594656,-0.03194561353540117,2.347514812572409,1.8765644728030673,-0.0400931345802725,0.051790366022776625,-0.11427218471659803,154.41352101911713
0.9846758295048722,-0.7483176680167415,-0.04474345807309741,-1.0592104016651482,0.8831898264204094,-0.747466154553154,-0.00896403916652977,-0.4035114682319967,-0.7236418783726051,0.1188506502801842,0.2659947932029778,0.05787358975880729,1.0153002275986889,1.3525532070397537,0.5437149803942105,-0.7536965921139811,0.03203732649017336,-0.46539606778542153,40.52927264290297
-0.22750063157006048,-1.0248176426410354,-0.7582015780815264,1.1052268773284104,0.060301684732990746,0.6906107554731786,-0.24978496777901324,0.36416379472520344,-0.2634869722993763,-1.6379477341901472,-1.7309306286879569,0.5453404765146811,1.653692399308512,0.9797666201269314,2.2205806355025004,0.019376387426656993,0.011322086462863201,0.6560428409819246,-26.72996479729584
-0.7754351360506909,-0.8009321582189323,0.2564687879570252,0.3816785491643856,-0.6117139886152236,-1.1313114853873858,-0.5961113288213772,2.0389675356327768,-0.4738566666941559,-1.1685609479144117,-0.5692257520648536,1.4590050847097376,-0.30134006257604334,-0.907593220768703,0.4592707800883577,0.7196884366746669,0.2093744627497054,-2.3694107130925945,-54.42433406283326
0.5613237501370705,0.1476957746115338,1.5160426275413907,-0.5219649503534828,0.43948278224798765,-0.9961115486309173,0.5269072390488869,1.1059801988536624,1.9116998673742196,1.4119471801379695,0.010401650816827186,1.5156791452183873,1.9029272127950576,-0.8600881907365538,-1.0802964624462417,0.24560206326091155,-0.2769731653547617,0.15625120755022376,419.18775979710017
-0.24246091467671685,-0.6151865388618867,0.860051287126997,-1.2666651966930451,-1.071203238247772,-0.05409168248287097,-0.061244062386524634,-0.2855330780246066,-1.0887371842827804,-0.26082499941276305,-0.6004743582284052,-1.071293824823965,-1.6197428220047936,0.7598805776466607,-0.4039927729129592,-1.0406614300819832,0.28889730971728084,-0.12015613091459251,-171.16695491368523
