x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,target
-0.8752608153725393,0.05371842255315538,-1.1662427831653737,0.06371056018410154,-0.7494703909861818,0.6133999126365441,1.1452355721371568,1.0777011916455315,-0.38829882785073927,1.1116172368163582,-0.28912515353159685,0.0442747944683424,-1.1451510069563449,-0.19521589051603708,1.26376825883631,0.558614899648856,1.179096985257813,0.7273139537773536,-0.6373585987518936,0.2821615975643672,-21.22390880075591
-0.43266819507625837,-0.24187560978703504,0.5142392530797749,0.04465077772417835,0.0605784550032518,1.4619308374947695,-1.2645978134887876,1.9278857704364962,0.8182711373306357,0.23883313575429602,-0.3263185830558683,1.1326315332490633,1.969739354123937,0.06221781018563052,0.10311657218949373,0.3874854554585953,-0.478192974020622,0.5637650265465591,-0.8379721236902656,1.3987251305657533,-14.4506567481371
-2.2536027136220764,0.4210607331503952,-0.44597446898868437,-0.5852694315320696,-1.7112467763940207,-0.7293623983346738,-0.6385666854698429,-0.3832580554597358,-0.014971584260731923,0.24948322779360646,1.3189955152828396,-0.012967511789756298,-0.8615756760204072,-0.9382036921824398,-0.24675864452318846,-0.15038721355981646,-1.0624172031616892,0.20792925023536526,1.2587476229029435,0.9056452962028405,-173.94271805286047
-0.2758392077367325,1.1739380014070326,1.665240245171985,0.36587318468126967,0.7664105447667309,0.6217427143481815,2.6873204299964657,-0.4545255771505162,0.5811074324046523,0.10579351847606462,-0.8561056492087412,-0.34840203850685547,-0.5587546038678335,-0.2518723490868736,-2.2305666325004143,0.39275693121371863,-1.6484790332376267,1.3340007979751272,0.19639321746886468,0.954305389562258,42.234320190054305
-1.819117755337906,-1.263685514533706,-1.251189918683025,0.9238134902228073,-0.4324209493798624,0.04054445954976541,0.39848229059150503,-0.7646697275629963,0.3666734625916687,-0.34600442376814905,1.1385851085519056,0.4599516424783784,0.2952232501556234,-1.0622120294463944,-1.134407856803098,-1.0413062689909593,-0.7507834444670634,-1.9968371160244216,0.9369673525982,1.1267427230670546,-229.3726004440895
-1.564811183630914,-1.087847503199187,-0.20651722159611416,-0.13996111777939718,2.475882790214796,-1.3757208886427537,-0.3424757208113729,-0.9329109555250085,-1.3413817490268127,-3.1164079594422045,2.280229453471109,1.9375311912817532,-0.020969413185153576,0.6971285459746497,-0.776309674957779,-1.0515980125526845,0.4392995766169162,0.19838967860518142,-1.0889532767045302,-1.6144471061075207,-198.11509819726393
-1.296162686911334,-0.9006427677941382,-0.20679282109483957,1.2901245151159555,-0.22328285877587217,-0.30598703858339615,-1.0780448719512024,2.425534641699213,-0.06981572204415251,0.31608075599976787,0.8935999481226337,-0.7835483691721953,0.4756089772434237,0.36120132461879995,0.055659195654357875,1.4016943800485027,-1.0558631975356312,0.020412361254924676,2.3612365456806543,0.608589451193258,-33.786820601689435
0.31528298809441707,2.2272498645333925,0.7881578400237501,-0.7311171751954115,1.5191328128772574,1.9565175227294378,-0.877858820645659,0.8093318994188551,1.3740489938482836,-1.3639705146159222,-0.2817867694946124,-0.08368935596068659,-0.5894358725775483,0.24197816839847655,0.15502418689894756,0.10028745741717092,-0.05851106240501573,0.9300920636784767,-0.9138408514029394,-0.349696057233951,-12.447631608521109
0.37370163420072877,0.6054826952151912,-0.7380213150547185,0.5241796392724091,-1.6634679081999142,0.4670329799006984,1.4793761461880688,-1.718131214470185,0.9693251030397533,-0.9262776835191193,1.3600499987118477,0.84049568989773,-0.18772414909709736,0.6441023698137129,0.22399136000324044,-0.29794093264195537,-0.3000412180403479,1.136184847178977,0.5217766940572226,0.4213959662756283,-25.982885611086417
0.11712013779235396,0.1465246462944855,-0.5768864370850441,0.19898844187034934,-0.7397298330142069,-1.177039759902744,-0.5093687865421903,1.1935294081146348,0.6661135281579824,0.5668898955281502,0.5023035133272968,1.14594735806962,0.39238175513081786,0.500064319404039,0.7310246783791957,1.5118173263477868,0.6173849694524618,-0.03324812509017606,0.11070803586231527,0.20224071221657514,101.05022505234676
