x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,category,target
0.5569269941861017,-1.5609141051266557,1.2440260941632966,-0.28497726888582026,0.2873202213511315,0.7036260442826808,-1.3226068924538026,-0.05783318535737197,1.272351167641311,0.13382413215325187,-1.0847853662278075,-0.4659285589691925,2.3702333167323726,0.22867902185922806,0.16929665604491817,1.1495443030529147,0.3730526457199686,0.004694385639725408,-1.5350484257976724,0.44711993981689746,-0.08914681793420044,0.36699803313241497,0.18667431811695448,-0.32392720986219015,0.37234274420103963,1.2849351199029835,1.0970265662891339,-0.5179990951517985,-0.4419187839504615,-0.7017451161645489,C,149.96942921031976
-0.172643405228317,0.049553228876208166,-0.7897222651411924,-0.5584505138934055,-0.00503597351549089,0.15850780839915915,1.0697979592426865,2.1812769508746843,-0.8261017951430402,-0.9508789716068488,1.9847800258726445,0.0795310157996139,-0.9700731984970726,1.5830694380104147,-0.9916038950193637,-1.4786983844715045,0.09473543003801524,1.8183180875457559,1.5653257072862257,0.9096041189191257,-0.8054244087821182,-0.756236418591211,-0.007959744299399038,-1.2166815530088537,-2.282466878310317,0.3667255057366088,-0.8449214912932732,-0.5616513983430782,0.10693102405357494,-0.10171919105764658,B,-77.04105188632711
0.34588729734277696,1.7986351806530223,-0.5150477824389018,0.15652020968294086,0.30445348533366584,0.8689056704663465,-0.8864808211799802,-0.144855766876804,0.597164158424285,0.05281226538786502,0.42256970843641145,-1.2941986985286151,-0.5541446387080393,0.28645249178291704,-0.029777976058619753,-1.3280511451571577,-1.5001635642648097,0.6511392769193,-0.5273156410533815,1.5354153173136558,-0.44427048973884536,0.16612977662425274,0.4345991280654949,-0.32961215628946866,0.7357041050864449,0.45344554818713895,-2.1965801556375424,-0.6293377341096968,0.5474907238101833,0.044261415489205126,A,68.08553242400923
-0.5267105625710189,-0.44827463388172734,-0.523585811187425,0.20502188656346193,-1.5491160005861038,-0.008825952606947103,2.7302450461486623,-0.6267263585588895,0.3705765447275122,1.5100190732913672,0.2464727832364566,0.1336176973656131,1.4046250328076666,1.3460426765166715,1.3436939505771277,0.07813714409351316,2.1993681225605966,-1.6430837862213457,1.0690423014019592,0.4721579022635541,-0.12352093064793998,-0.5852087113089613,-0.2263100410398438,-1.6023605316398446,1.411621634032059,-0.6380158172854922,-0.04789047540462836,-0.630578505386022,0.7060341214228633,-0.07778655259801592,A,82.11300119630553
0.3650265882213756,0.9132470070266729,-0.30987288321949163,0.8708339397981237,0.010683871078332732,-0.20377307216189688,-0.3600611788386401,0.6261283198263223,-1.3357069611213932,1.4013190403540954,-1.8881619741863307,-0.6462417567445694,0.13606076514633028,1.1296936587496846,-0.8431848417293616,-0.16480242111070953,0.30383585669357743,1.9607849392895271,0.13514456415189102,-0.32947022110113666,-0.5395082933905689,-0.07340326295236937,0.4534547463235385,2.041022399657994,-0.24235318037142703,0.24557251592328197,-0.7558707144400807,-0.59692644799951,1.3463538605525793,0.7893118369334613,A,141.4260738536243
0.13864910842739933,0.7763495065531316,0.5624453978143032,0.1621523158126841,-0.8756822778241163,-0.185779007718471,0.8297501496957722,0.4710873540039808,-0.3041786919327621,0.554999396781835,-1.6990033307180725,0.7553610279847812,-0.7935243879395885,-0.5050421807428869,-0.7193624505033654,0.4008723857428221,-1.2294820606955013,-0.6490211952919498,2.1253279519627832,-0.5641351376001438,0.13270297654965799,0.572833538728448,-1.469371049216888,-1.6846629632500831,1.2910289273483886,-1.2502594288640023,1.4648538411683623,0.4597347469696804,-1.0231010691768927,-1.1179487931972225,A,-139.0372683210101
-1.6625014578277564,0.9050681462458019,-0.4839323495716012,0.1394278632331214,-0.09802076204297644,-0.46444134187651964,-0.846110178540891,-0.9863546247281273,0.272188541346967,0.0461042468765133,0.881837288287003,0.7630156399162561,-0.0879142002376174,0.22122242880609683,1.4686880238196074,-1.3706872657025058,0.08863801201864746,-0.6513728061972245,0.8127894075326997,-1.0593996970653976,1.0621904863372602,-0.5460633249182149,-1.6405168882623198,-0.3371219285633118,-1.2346056454441245,0.25403700430798754,-1.6009156636684354,-0.22113669541229947,0.41197587091664006,1.6512872772823919,B,-251.22892804221817
-0.5356387914301592,1.0506167567466294,-0.9947762468336329,-0.8902191478227418,-1.3299950781368628,-0.04927277161969404,-1.2516591830281592,1.9218109978534146,0.4637566867969461,0.37333413708653046,-1.8843930809256486,-0.2034476019671118,0.3949970799424617,-1.0729283859635788,1.2943348963034969,-0.19727191928701263,0.3213311277137022,-1.6680526731400414,-0.31836969499476714,-1.0482289721720184,-0.7100961816243488,0.5891523905589788,0.16151339766699396,-0.9705024642294195,-0.8305255529966483,0.4534713439987669,0.6647271980439152,-1.0717137472845994,-0.02007992855064774,1.4335488120569866,C,-355.33963638643365
-0.2683801992767783,-0.45805021346418434,0.11100140425164473,-0.9996460913494921,0.5850080050975923,0.1966666479752929,-0.23079906739036946,-0.17424624790304427,0.09711707935189469,1.3420572487706126,0.6010314381332258,-0.9401772317237731,0.46587899424093443,0.6026575997366704,0.08078238463684698,-0.07765591793629664,-0.4812492664018149,0.6843661829371285,-0.13354397864050926,1.3715347110105327,0.07004023746663499,-0.5468933937767863,0.23064948160281865,0.7955721548004642,-1.9771537197213864,-0.3577073510236239,-0.7414514877095973,-0.2164266044448742,0.26156579510554306,-0.04972492757121509,A,42.34181282217309
0.7247411733354748,0.42784348481568285,-0.4335946930102331,-1.0032011570078654,1.4022729351911347,-2.089282981433789,0.6084522785984858,-1.8462150007652225,-0.6836305777826561,-0.49961317058180743,-0.10151158603951974,-1.6501942706620103,-0.6655327974187598,0.5474460399907303,1.7155435389586733,0.9234410617627983,-0.9596454569429959,-0.7957256526152519,-0.8685731345588017,-0.2815013288760628,0.38912177320996344,0.9261729254107827,-1.2502512865812867,-0.8141404922306251,-0.9955844146743332,1.4655015234167081,1.232087347536357,-1.1287402707481249,-0.691518533053274,0.047942798251474184,A,-344.1193620151404
-0.23448298465842235,0.3313140652748313,-0.8981050761461962,-0.5122169084526788,-0.047511960464089044,0.3870972145687925,-1.1463373888326265,-1.0203185855620671,-0.7193408878357705,-0.0858443004335848,-0.9700454804351704,-0.1707339186097807,0.30229526069917384,0.23414754945501864,0.351957896150854,-0.4806532209605783,1.4476070378304995,-1.7290469178738868,0.18107413837476388,0.2406430838198124,0.2402772941176235,-0.7814970586686498,-0.17872261398824385,-0.8311446354743147,0.947039765512658,-0.23308364750424895,0.3220115901089481,-0.258710831750958,-1.1847931248592487,-0.736753295728781,C,-71.14560679588268
-0.7100404759026979,0.4159882846436052,-0.486240917980181,-2.0214306215370437,0.06588491395452031,0.024213524364361912,-0.6733906262092914,0.1701368258519978,0.30207341024034245,0.8951504227635326,-0.5442373919042531,0.04554292703544042,-0.1990248971013502,-0.6844508830744005,-0.6925910281104565,-0.850057958255221,-0.005870290935434201,-0.6688591985970936,0.7659010884989893,-0.1807517743778382,-0.5574667723979347,0.45976993433983976,-0.8213403862386204,-0.22701397557739736,1.337835226991901,1.00091185795288,-0.87102918796902,-0.18571721255009632,-0.7584694531626545,0.4145579814270573,B,-290.26578106950905
-0.2953296002521217,-0.5069773705453287,-1.2290466927419315,0.9685563526020754,0.2738851058791753,-0.8439674606631568,-3.117615020625047,0.8105714989487647,-1.0558610466345923,1.104656016806044,-1.8087040652869162,1.1083343401255723,-1.5629253098615374,-0.010542259708989539,1.6118895657069017,-0.16074124567437034,0.11766210636520104,-0.17350227958222397,0.7660587544235894,-2.0238212025389175,0.06124827110115761,0.27744992226755183,0.8515155575960532,-0.33930115053104076,0.06776853006183021,-0.17366885934094178,0.07920392586059737,0.2889667403862783,-0.4605292909178423,1.024672170006836,A,-369.9671767870589
-0.16629413024045528,-0.7936727433414495,0.7955136236412529,0.9958058202437529,-0.17940776327249286,0.3410438749596041,0.41851061151450303,-1.0490315934437118,-1.2856199664864236,0.8245021486939107,-2.279810353733794,0.9204915659438359,-0.04865547329405086,-0.43370278787997163,1.0375274857404748,0.7007575418791829,-1.471601017758205,0.9384078482649292,-0.5340961128098803,-0.8283014791330693,0.605389049612925,0.25096929779253635,-0.4556571736151814,-0.6308444934900332,-0.009641376927220509,-0.5636560997427882,0.3633132300195177,0.05621932512296899,-0.5019581140816,0.006322459704227536,B,-6.6234204658613125
-1.716951198261626,-1.4559965477183934,1.3791635166478233,-1.4362262804638843,-0.35439910409933,0.5356577273480246,-1.3402760323628942,0.9788372168591413,0.15775523292247545,-1.34216133157646,0.6716451084847836,0.7689799005065133,1.0012609104616725,0.03830597665913826,-0.6081466002058292,0.3766079022003512,-0.46841415397166114,-0.4908358240344504,-0.4656137736374346,1.6842946848391016,0.578819980087468,-0.6933394305599461,-0.18521640231460326,-1.2124245664371796,-0.3694514566729704,-0.08006719094824398,-2.2348695257663183,-0.6475472239135327,0.5946981693318747,0.4477897668290531,A,-41.38408104988231
0.5823378648003449,-1.49782027667646,0.8742196237321891,1.753759369274156,0.020178753360469048,1.2420226466905824,-0.16927134156911444,-0.028258659088822843,0.059678358174746045,-0.41381259637601203,-0.19303844845394727,0.0776640386339392,0.1134220605668674,-0.8801881357349756,-0.010812609125084425,0.6673621108407026,0.9292551163554956,-0.1566738883681426,-0.25420787017373725,1.081864776874883,-0.20667789410789084,0.8397963346938412,-1.534624617362203,0.7335107554005581,-0.11612969790854533,2.030525980479658,-0.731387877080014,-0.6409163776360601,-2.176471143332397,0.42533039817432367,C,515.0975984524241
-0.5538309114412072,-1.900746556360789,-0.10086447184947384,-0.38001582639106307,0.20623129422308656,-0.21713668926043603,-0.8481380384020758,-0.37744944224412696,-2.225840543517971,-1.987794451838603,1.4522377231879864,-0.15247272716851615,-1.2566839203855438,-0.06150745714494669,-0.5451504510156072,-1.571207407445098,-2.647645335061069,-1.5791038197697327,-0.7936491702959966,0.06509324023901304,0.12189300675633549,-0.24065228544359019,0.27533141758226914,0.2988357096225175,-0.2782987483381621,0.19095850225586405,1.047199104087447,-0.33576712602477077,2.3825469678679183,0.08384452596729408,A,-262.86129176991375
-0.519926673407757,0.15982992135185495,1.3275614972042027,-2.027568770884701,-1.566096340914613,0.05260730828701946,0.7931249835606418,-0.592287798810267,-1.7606244801015338,-0.0007104863659334789,0.3095586293532591,-0.28157490200066443,1.1579421217159063,-0.5782947291813066,-0.8607198345658122,0.06752622653310436,-0.7090566357213884,-1.1553088111274201,1.1506530356034859,0.816539193541062,0.07806668778536115,1.1742135943416643,-0.15520050857056475,-0.2816724839754534,0.06566107087060824,0.5539734174777788,-0.3179859650965866,-1.3227543628704246,0.5234778398373391,0.5694370334993715,A,-77.776819307017
-0.9219312424585069,-0.550632466272389,0.16990252189759164,0.9635656920797472,0.20875831416189175,0.6982640118949996,-0.27747632722896576,-1.2802297573618588,2.10418086249916,0.0429576331762114,0.862310392427904,0.05722970144326673,1.5056453937156427,0.031816661691113815,0.6177846763086104,0.024735258838852078,0.025132613226832967,2.0481292265161497,-0.37158579180483214,-0.17757688874866792,1.0577071340939495,-0.6175960922858168,1.606224247207103,-0.9892452315911693,-1.932865893170396,1.1346552849001368,-0.4124971841192333,-0.26932639590847113,0.6486064501032281,-0.2234457534409219,C,49.22749196308858
1.7057627291762163,0.24187066531923418,-0.7475311354329573,-1.9973182531287894,-0.7487383846787931,2.2646205237708146,-0.35209767933656766,0.21879676152554042,-0.6641958757572917,-0.5179172904601258,-0.3604480278117286,0.3321419630165516,1.9889839707302388,0.1456316422300361,-0.15168977037654374,0.377870404823849,-0.765378920356043,-0.3536554414222782,0.4234128836582227,0.7927080598533437,0.14058308764608626,-1.271163829470189,0.6434398429935252,2.076404734734751,-0.6612295408203225,0.6245964886507797,-0.5340939769098766,-1.4804820395768645,0.5764314808627979,0.8293636888728873,C,102.35160416566735
0.4569359381448145,-1.5625528955157786,3.104601711170072,0.04713030054674036,1.5577946337408117,-1.8602406789293064,-1.9144546332736467,0.2329312285983663,0.790851120110926,-0.2513792090605742,-0.8354013751960825,-1.5864298493003854,-0.1685567045801901,-2.193365413972752,0.6856971927196177,0.590585833853309,0.17446422487499805,-0.1741717782975437,0.5681339228436019,0.3600077496799458,-1.1589359308706422,0.9417061198899063,0.359190778535583,0.392245779870465,-0.3752988316485067,0.7711832213421348,1.510034701149952,-1.0135224842719288,0.4782412410567729,0.7391077995135322,B,180.8794109173712
0.22670745930366262,-1.020677146188211,2.1600708827936352,0.4086903730390516,-0.004584655319730632,-0.9218780899902392,-1.7161530177852033,1.0773890520025386,0.6357275471667045,2.7552108236402097,0.47991164633252437,0.15917854536520737,-1.2421882990287083,1.4620599073726828,-0.5902796419602672,0.7896943183066503,-1.1070695818084966,1.0803844226887034,-1.4400391288068193,-0.930066873010697,-0.1601481071993004,0.42934608452423123,-0.7128517272046965,-0.48135183565936535,1.0518002116178375,-0.5867361638067249,-0.7149944186291063,0.6274174571213146,2.022097154041519,0.517092866814178,B,-57.95979883176267
1.822894914257077,-0.10708147604526072,-0.02678181546438237,-2.8134099943889512,0.613676468612739,-0.5389834843037663,0.4400577338447386,-1.1730549598937672,-1.4841545438449817,-0.7309097234535115,-0.7245272018099272,-1.2063494719245325,-0.13797605011153213,0.5519034561949786,1.9289354019470777,-0.7144861230501774,-0.5810153017163545,-0.25485607844410346,-0.3832820506298338,-0.5652837467134283,0.5401112855930054,0.7165518704217064,-0.340726646906049,2.1882822389274224,-0.9770312291039113,2.4791279678683775,-0.4642438416528779,-0.4193126578878216,-0.5124480421284912,0.79123988823244,B,-165.19597373226222
-0.09009442694919254,1.3657115724877462,0.4773198706766559,1.1592492148473725,0.6714361482293832,0.990728851790075,-0.751590135567654,1.1179186379528299,-1.3234106462037543,-0.8648988533390217,-0.8229043019514534,0.2693818924084244,0.4407291930225946,-0.9905724534014287,1.0450826966986406,-0.37151503564743177,0.6288190337351826,0.711861266070729,0.09995331321615479,-0.1728738079282915,0.049420033987645516,0.7250270557012497,-1.346638609812435,-0.1559179188671136,0.9051393616339394,0.9490256594493525,0.6864728869990596,-1.8010548964445543,-0.940282383807158,-0.5502327759266821,A,233.7090347319789
0.05858289356517841,-0.34070726667104706,-1.4896668710642231,-1.177041154938509,-0.8427167804743841,0.4130909319261309,-0.579609505171712,0.8074011783900964,-0.452359435633996,-0.14395835733627754,-1.16193249556899,-0.05197387301820275,0.13653997721516423,-0.77943371390538,-0.2185601355570917,-0.5830575162546264,0.23519581835575248,-0.18537548276601856,-1.0511810955543712,0.1110203087234185,0.8878814581292266,0.3656644516459895,-1.3505319681557952,-1.7197475963138826,0.8633788365376223,-0.5887487716407626,-0.32021664645462705,-0.7097594384948042,0.7339413843171523,0.5007639284818018,B,-310.384542669837
