x0,x1,x2,x3,x4,x5,x6,x7,target
1.5514112818533028,-0.7310361537652039,-0.29179720804998605,-0.23106913049000957,1.302412809621251,1.4472850123874461,-0.9615015420724206,0.686851755953318,63.35069665817091
-0.2674229203981211,0.3844352600475734,-0.956636609409111,0.513937926351047,-1.39634327788916,0.31880138958216087,0.12148238036423425,1.9583995509781857,225.40512387768635
0.3323946610352144,0.27212514460448045,-0.19503816202958638,0.17096102392078094,0.9051661066070253,1.8417150851600066,0.8024614184100722,-0.4060432682479048,182.01186168027104
0.6187733674292912,1.072331746520396,0.6465855272972612,0.5025590572793277,-1.5410078986004982,-2.2030299525800703,-0.9691715418499716,-1.58823842724949,-276.0600066278953
0.16033544758523188,-0.4899446465904161,-0.8559372064470656,-1.9148606316323427,-2.0798794848733406,0.7182199780167776,-0.7786607521609659,0.11349734877947391,-291.3564543705467
1.1833354136061707,-0.24969559122571408,-1.566994701716499,1.36544090270179,0.14011463702051877,1.5697948482001052,-0.9509818654569007,0.32973018637579093,181.86888955616806
-0.7590927371369279,0.7007546008985802,1.5281103612041553,-1.2363654629291398,0.7301807514598159,0.030051842926361035,1.061703273989882,0.1732230333534301,28.550668230213756
0.2954140637397748,0.7592227457729857,0.6596208123725981,0.5950245628028759,0.2589718471954217,-1.6257848040741718,0.016088141834242724,0.42591121578264646,37.284275384268106
1.0944472675580164,-0.3619987604560803,0.35304572113094984,-0.12096959833089517,0.06957508221694587,0.5468764927426244,-0.4670603948155714,1.5367735648451215,125.22029920531838
-0.7109345569881717,-0.17357279522609395,-0.34308700257931396,-0.7752796192307221,0.42694266554342913,-0.4205844313149632,1.4097301990298756,0.39483338968052567,31.32652620598396
1.7447531743036815,-0.592807157611795,-0.8445225265795111,-0.9158228232031929,-1.4824412958894146,-0.8622718054508475,-1.9197291316834135,-0.8155518378717239,-440.20152962032324
-0.5928743392241546,0.35163883896905784,-0.36864021288878546,-1.0771899103916427,-1.0470459283957732,-0.5022922319991937,-0.1730553652268896,0.726452375687256,-110.99742158772688
0.43748267030654825,-0.62277209036685,0.08798277796978844,-0.37837983907031786,-0.5560703395712976,0.8197960205996009,0.31417000964807834,0.7949838827821626,56.76936880328634
0.2995283821674267,-0.7745859989660107,-0.3749819646131284,0.9980478719711469,0.40286334704669585,0.7700903946794647,1.8022800933165681,0.1753972332235552,240.31432414313315
0.1828198129601327,0.6431023665436849,-2.1503896512195277,-0.845777458854959,-0.3045105923763565,1.719630880807408,-1.890785963607507,0.4126993918390206,-22.021978443231205
