f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,region,target
9.970578986859188,0.7335960064849092,-6.199942316648213,6.202749169620912,1.593433794512908,1.3076754526932302,2.5165863448050674,-0.4970636086275947,-1.7253016129467706,-1.4214770786192936,-0.6388451718892673,-0.4336839344608038,4.780925426976018,-0.18288105719928016,0.234394042967865,-0.9699967476617231,4.854492784592161,-2.2617919564566145,6.500157804968389,-0.6708376286110769,1.678409312415146,0.48035674063484163,1.3681392142594855,0.3292896966000325,2.0861013199342877,-1.7297023945671723,-3.7379871002811815,-0.325759420501123,0.3341870068718614,-0.88566743158544,-0.6276191203762962,-0.28340918372522544,0.3104266848354095,-3.6915131996307675,0.9439012817100607,0.9547422801649299,-0.6728660854934884,-0.4962162883943131,4.896179761550691,-0.9077497114504361,East,B
-5.123875322891882,-2.609798033985679,1.1285399201300084,-2.249553440424919,1.4084623526444506,0.4527889597502489,1.5438214448447232,-0.9679443621077535,-0.19159620083207596,0.7099449825091168,-0.7884747476194585,4.458516147482998,1.3625721731810772,3.5299135879417567,0.21996319528452493,-3.506379645317013,1.2641885782426472,8.786156963349452,-16.791209222428318,-1.271416450263727,0.4350697968127043,0.7208960447695835,6.462978133373919,-1.0578337727031537,-5.166384179639682,2.0964232983833813,4.79997507635534,-0.44000797555073606,-4.2612014305734665,-3.650058460265275,-1.0763619400919342,0.1698326010675728,-0.019573079772459603,1.8487168132886258,-0.5067075939233951,-4.066690858110654,-1.4787022132557426,1.2995177215338674,1.5093517622860335,1.6522442253885394,North,A
14.576290621458163,-1.4153433383278768,-3.6017985955978555,0.26101435082176405,3.649238286787401,-1.5098609636015279,-4.59586492308335,0.27358072000478956,5.7749208576796445,-0.7921591398950218,-0.27975270795685436,-9.38196346573624,0.7835486989345867,-1.7162155472820788,0.9875118134883918,-0.9444330888208865,2.9876616623015604,1.588877629685555,-4.004755589274923,-0.2747238890487166,-0.883899952530192,0.6849966031809576,4.985652662017198,0.2376396122846356,-0.9951272213950484,1.8045190246376372,0.6614464878057902,0.10838886111002885,-1.0488791186666142,0.5458237569104725,-1.0600792213669665,-0.41988792082727017,0.07927997427446108,-0.1966236054433086,-1.1246801084688174,-2.2017342003219778,1.1091703481047344,-0.7220669941143023,-1.8996703128625336,-0.7380722330438398,North,B
-10.268621835676953,0.377386781489196,-0.887999373767925,2.938073991107222,-6.441006998552594,-0.7752439651169654,-5.5129764336913265,1.5337985316799407,4.818874006197933,-0.14598738734375932,2.2497946276542846,-3.69991791478541,-1.1357235303106137,6.895376168342534,-0.8390002121958345,1.0642349900340988,4.50234621903633,0.7264913492878595,8.025198593241026,-0.7428084117243803,1.762262996652062,0.7812801127357666,0.5985652116336073,-2.7955478135708267,5.035879097410044,-2.4062174497435107,-4.373400359311214,-0.014954469465876023,1.5543302420205554,1.38812240910194,-0.2165922445445974,-0.11403984592118252,-2.0300618832025985,-5.2014134705422865,-0.36551288714393676,-0.12561728891659252,0.5221227557249901,0.8061193780966707,0.6630998082286316,0.9829500478959736,East,A
0.5972314365965548,2.6886456849232556,-0.5484439463541371,1.969144558805903,-1.4657748343209585,-1.3424875015896214,1.167791976160182,0.03132633241816704,-4.63284816729201,-0.7239782905216479,3.3354144394851315,-1.6563847971444967,2.612331151221338,0.30458419387078184,-0.8895881344039137,2.5166252124143638,-2.8646072076718427,4.280874831811019,-11.2005330503458,0.3190647031977255,-1.452396609596624,0.9456769867271213,5.964856777825783,-2.8169525984269717,-4.81397837835623,3.0178306956108605,1.368960870608623,1.1581760125070932,-3.464715407003545,-7.623700731605196,0.26977543365782153,0.17590660735236843,-0.5535760906168704,-4.236798888711043,-1.47808730706636,0.7332576663292512,0.9541220335258751,-0.40396040255406085,3.7104273089882547,-0.6119995634141865,North,A
-12.427702273111176,-0.5637013995329649,2.159620576483676,4.816193141549775,-6.32290671193692,0.7158155234273712,2.4634523837882387,-0.3219413907102393,1.0793451753139838,-0.6172336702359609,1.6045345944287854,-0.589644512830899,-6.6313599413878315,0.36549593058669316,-1.401875237138059,6.377208817195097,1.8550988882263275,2.898259680249405,22.27031612574128,2.228353907032912,5.183155607474922,0.8620837270879599,2.2105861238841755,-3.1597070995985246,-1.131066233442988,-4.468367735835759,-3.961141227961261,-1.434299966998802,-2.113810539886077,-0.35897391269997114,-1.473479225295735,-1.9417426850904267,0.4130252508442365,-8.541978187952804,-1.3583595013672658,1.9281292890184742,0.44314726073239996,0.46326216807987697,-0.39710330254750836,-1.9271207043757876,South,A
13.035321135365324,-6.45234041023957,-1.1470902575659925,-0.8255315933277287,4.120954877125066,-0.905263627630777,0.6205588970087554,1.18786786493285,2.2861651973636774,0.23288788653869016,-2.96797052424776,-0.8264401277458605,4.516710075079903,-2.68467202396833,0.40652272366002035,-0.18626303539990596,2.175185287611666,1.904986459530619,-11.900896610472504,-1.532451130216451,1.339326192264303,1.728178312938894,-1.3118327088726924,1.693049719753613,-2.0224432354329034,4.2911477754547205,2.119319341460913,1.4752971386547034,-2.5801747116535583,-0.974396027949664,-0.6085949589980384,0.20887571110440098,-2.0395557308949934,3.2024070949669774,-0.9897593933308851,-5.220965206620161,0.2446810668313293,0.713416387770742,-2.1080049158478547,-1.1597027029332825,North,A
-8.37861015557945,0.25236557216499445,-1.3952532306770682,1.4120592772927347,-1.2144202984330241,1.7685415997803013,-1.377323759153874,0.9256234905195555,7.208789679680911,1.5152763956982007,3.340758941161109,-5.470723058886629,-3.3535955750647553,-0.7534270319218976,-0.0065740789677048266,0.31162630741220565,-0.5673755506219516,5.316933026180813,12.323219691923118,5.266450381631353,1.4910085430887516,1.5155446313402634,2.793301449051726,6.067051735397793,-0.2707325787720325,1.7416825400448763,0.36369821458579144,1.3048917805016766,3.3229892321670205,2.5325616213456006,-0.3120934051131037,-1.5030762193735243,2.3620315712213213,1.6052542269155365,-0.2563957983394163,-2.3067891940096317,0.938954715980432,-0.045870043732790175,1.435170419964086,-0.14004871265887758,West,B
2.9237146119863104,0.03720919953058921,0.7970451444361557,1.5369089152141302,1.965820718847162,-1.706854786352135,-0.5385868373536691,-1.5229077006832823,-0.1022264799073791,1.8491637167127868,1.5345041716619647,-1.4083515260588706,-1.2119874387678542,-3.319180524228577,-1.752874561137873,3.6271523022530157,-0.5795473550695032,-1.8648011960442972,-4.7705959122710455,-3.2396716865794684,-0.868263519393728,0.5831909457242781,0.7140083604118157,2.137767428140431,0.23326696258674373,1.6354149723990155,-1.6530677074279705,0.4845896911941943,1.3350032892438597,1.9535440979417609,-1.047191027896801,0.03960444895569902,-1.59468474519047,-0.16638452440232177,0.06189993375283785,-5.471838778732034,-0.31823911668736204,1.5548278404811338,1.8560015321040986,0.06075048371241886,East,B
2.0231074382609977,-1.4006950908637203,3.7391277170249397,-8.61880905128381,-3.2171242433692324,-3.037666366368732,4.798409739851137,1.836817992108425,0.026623119565570397,0.726658134454194,-3.2189339896287223,-0.05959832795717668,5.8020233355150435,2.5903538215415023,0.28077945774530616,0.426052292870271,4.2638427058108626,-0.26744039836663713,-7.351973969655463,2.9362078646839067,-3.1746727311700313,-0.23482684190693898,-3.724407446842087,3.563724355476565,-1.1288419944136243,5.794721412726963,-1.7132842043109051,-1.1171265789976168,-4.605321418894208,-6.776078339321367,0.09986108045102958,-2.306694462898512,-0.8878649397114993,-4.999890773116746,-1.4332769426979088,-4.014891333659696,0.8713735891629321,-0.6231310098722784,-2.398266749279177,0.9615738892922171,South,B
-2.6116646874356757,0.35904421768496486,2.941495186123494,3.2301759957339153,-0.17888470190192374,-2.1569528011276846,-0.1410597952832724,-0.20501047202750514,-2.5487642948426474,-0.1913387426963943,6.71197715526876,-3.7515620478289007,3.5820929321407506,-0.6755399934416493,-0.03178700865536955,0.8656712075934623,-2.951480020620398,3.234431012166279,-8.086644101517354,4.796405427012905,-0.2183998495029349,-1.8220162242851425,1.3809168309552395,1.7785294897172856,-4.536371651321286,-1.3115809769069118,5.864448621583315,-0.22851075339448532,0.1784354148304057,-3.460359141604249,-0.7456966145222873,-1.4080523233297484,0.7119682559465939,3.1450700950396477,0.341069656637526,-4.312103625548057,-1.790398566413121,1.3891857133922985,-0.7941071604965075,1.0042985331832093,North,A
-1.3852818974375585,0.8497279077952492,-0.9376447635163542,5.029115886655706,2.0994561713615187,0.27455431203874,2.1245387412721266,-1.1129497510439965,-0.12031559045156426,0.1979642241210847,-5.780591711319692,-0.9641151398054003,1.326105246703413,1.8990709545323745,1.480793169204224,1.3372478448937644,4.517762669449219,-0.9120384007474287,6.499849306375716,-1.2463899556616467,-0.6816785624088166,0.3480074217584821,0.9801622334090089,0.7949321722046228,-0.03689397607340639,3.4277234857249788,0.22341030625334968,0.31456066904400576,3.484903138228876,-0.5241720752046557,1.0624233302237027,-0.4843736572586953,0.957183616552998,-6.034770184859523,0.9578308345607223,-2.3663840747981153,-0.8176972352990487,0.2541090347310671,0.4179133516925714,0.5425924863572843,North,B
2.252871666969251,-0.7941903746227412,-0.44834170690819475,4.704866998168166,1.8951622248049778,2.6164365444016733,2.7906980641221444,1.4035681112389498,-3.476715960480179,-0.499191866449645,-0.7824448161365039,-1.388761550899026,3.9346296487542496,0.12789911936305665,-1.1006670469609003,-4.349430835809873,0.27362814014936243,-2.0675523465281778,-1.567300672723579,-2.815714800020555,-2.946690647452417,0.8993830915382964,-4.301141178587131,0.25778789947722847,-1.6285168443331342,-2.700340776071304,-1.8493768355451934,-0.11980791407514363,3.48434569785353,-2.746890530870253,-0.5126246959201828,-0.17605103093564706,-1.7180059674914003,-2.5845637816304654,0.46434239792956333,-1.0256379271892941,-0.08187132690982037,0.5830832529923453,4.034938527817745,-1.5037070731220332,North,A
0.38967744461367415,-1.147517103304446,1.9454310736044285,5.927446491405248,3.163678589290809,1.1415104518026975,-0.4975642337581301,-1.1691578604220232,-3.6129346253664316,-1.0715589952885431,2.9944533953689865,1.1300987899608406,6.174009792592113,2.7602272255752376,0.871891091794325,-1.6203006057177527,0.450338745066151,6.3620347393350745,-15.59411217847927,3.0965970612224667,-2.229987937288378,-1.7510614169674648,2.5678038382350836,-0.9415174480001767,2.1879495267829827,0.34999959453985263,1.2703786473027276,-0.7776018518101091,-1.1138725044695206,-0.13276585257377627,0.25882303230276976,0.167929966484348,0.3106283880614392,-2.202970463201343,0.8024598696233273,-6.3534212691830625,-0.10083438586671926,0.08796240600888142,3.3754251717550336,-1.2673941285179053,West,B
