f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,target
1.502194217148193,-2.698931232390299,0.21356693329250903,-2.242436571696125,1.016243739689337,1.1795906546609445,0.757725176405555,0.5060641378930499,-1.5055148280797115,1.748013667377279,-0.15162502715940596,-0.0051667650227740225,2.597648438181092,1.5328290976625387,3.4094740963465338,-0.7977338737999218,-2.812190316519057,-1.0308667231232478,-0.6489547856369821,1.3015113634798892,B
0.24443534797901806,-0.5593174574341544,2.0606889337279184,-0.7656921605270564,-2.1286982054626193,-0.33267997807238003,-0.45257996994319016,0.6207117531051783,2.2035012445069295,-0.8336755049936323,0.7678685283641288,3.9831328967531245,-1.9089717942111188,-0.07172898181100094,0.6060520905343143,-1.2748056152728766,0.5678273507790452,1.7607942247495183,-1.4267123057666307,1.3630483212767515,A
0.6576356647244124,-0.07340470182069037,0.06290973059478448,4.821355498470812,2.2599543082623494,0.6753817146137853,0.8096224271269085,-0.610248829249581,0.7442604030081242,1.184956035222262,-0.11445824672666671,1.6935994709700082,2.5143193343721952,0.6850693709324386,-4.315216166809668,0.11877840680279592,2.6097340685262838,1.3084185578963363,-0.024023127365470052,-0.33383207446018304,B
-1.1306565105457478,0.4574226220160169,1.2135529453935023,4.477312129959506,1.0798386411698824,-6.449136403627941,-1.409946401889573,-1.6967359427510438,2.9507024902178123,-1.3414177063335435,-3.5697919825055524,1.856557931741807,-1.1567595052164399,-0.7930683907128941,-2.781501251029753,-1.0099957354457663,4.7714637387273395,-2.37273878824457,-1.4424079802360232,0.7848997197486183,B
1.3955638697052697,0.33016831427885474,-2.032973548237199,3.458421675711414,-2.0992744865594903,-4.455901502864704,0.3022240447578436,0.05474395453837187,-1.866292972447497,-1.284821792351409,0.5066430175983663,2.1857473439716957,2.909306895614878,-0.4916916087597099,0.5584839600315876,-0.6561907366361542,-1.0363344661930092,0.2611975612310071,-0.6019941468839443,1.3898682046779944,B
0.689269669125307,-1.8775302978796056,1.1366497063755456,0.0863473208679767,-0.7891278590633902,4.9764479054064745,-0.09722155873808332,0.6827056477468983,0.7282618456319329,-1.8953465326803896,0.40955592113489026,0.9210246691487046,-2.7733785880731103,2.338650940554561,-3.5978644461914815,0.4242495529750107,-0.9221512660892819,-0.17707986036732515,0.11178463132985637,-0.839289536708479,A
0.6718763164925986,-1.7955250571964767,-0.3564634138030431,0.48898259716010506,-1.9683066336209007,1.151888931103335,-0.5935903593905646,1.2505572465103996,2.08736704977379,-0.4853205121806151,1.450003506403843,2.261667102009434,-0.7972521745519017,0.7611710130736653,0.4946381561409021,-1.5335006108119764,-0.11627003408764314,1.1854514536901621,0.29402495961091474,-0.4290766509704263,A
-0.8741035628626731,-3.0889259584567728,0.2974486052239491,-2.626538486471926,-3.644797983186676,1.0148648653501036,1.4280708119024874,0.634080936752976,9.611655778203474,2.845114917720666,-1.3850201085364482,4.814146795756287,-2.6982900556415155,-0.2680077425053572,0.5588600573640956,-0.42993197092420804,0.755226280877247,-0.27562252254897013,0.4073971776443704,0.3913177662105359,A
0.199696196625398,-0.4270181243201703,-2.0073608522590525,3.802878479775522,2.507360216681454,2.5405898082358376,0.737639200059881,-0.25642516912858027,-5.7291751430362154,-3.2522289624597405,2.5742861263733694,-2.7357466914648048,1.0844000699307168,0.33281593432606343,-0.24688904278652435,-0.789553685516321,-0.14385345594525156,2.587335421912036,0.8857263538818548,-1.0610105987880223,A
-1.0324649759681026,1.257363447181104,0.6585516020040107,1.4735364138523233,-2.227560007938794,-4.077424338488754,-0.2273275873143359,1.5573901576496663,1.0042284292133845,1.4142705817186898,1.849901874723069,1.3774153176353987,-2.826406853617968,0.37722958659484596,3.9152540526452713,-0.5918228767052861,-1.3109636759742989,-1.8604744244634088,-1.0426974091832861,-2.499482528276352,A
-1.2671015614018384,0.19470395039180954,0.16455789062864684,3.612135396597618,-0.8754024300609075,2.092135682434821,-0.17975613307640745,-0.4834690199775001,-1.3564483846036406,-1.7985077262091576,0.4963337245888293,0.24734607975302325,-1.0251473127233037,0.41450272056286624,-1.7721258204048698,-0.2319240021136228,-1.8916951397194528,2.2161683551780085,0.6861216087738703,0.22474211958217438,A
-0.23171496691141202,1.906058155776714,0.30452974933012356,1.1971545945441673,-0.35026898956674435,-1.158372273576696,0.9529814950227902,0.4214471827301903,0.3868197967407748,1.4030197948029586,1.6507290990066346,-0.8739956117547358,2.3749849245440267,-0.699935209266492,-0.9732545009843225,-0.45019500330053314,1.700661709530883,0.7155678356372133,-0.31967310745946675,-0.5771548375561611,B
-1.2498039072751423,-0.7802766811519287,-1.2486863901571623,2.1918884820956297,0.6691120468108064,-5.991567668785411,1.8955024193925007,2.541641059840153,2.9877134277888073,-0.9402563366854226,-3.264831026593119,0.927716068290657,-0.860769739594675,-1.153966190889869,-2.1075904383606874,-0.25078506603645556,3.9688048854156603,-5.0107203168886665,0.4885221794282672,0.9169294538718386,B
-0.21343106519824123,-0.4401099071999468,0.6189276135952376,0.6332795478311444,-0.5969180833091452,5.95810287078818,-0.9125400174205731,-0.9245598282041674,-1.7527444325654538,-2.902489441010232,0.8037831792796494,-0.6894136665899449,-1.8980758368997948,-0.9661420287898361,-4.356468538132786,1.2091198099505955,-1.7144148497779028,1.5972502698748023,0.27235248759196323,-1.7074329104488837,A
1.3269940334879096,-4.57974927764929,-0.3258976178858741,0.5388192965313563,2.1779952194629013,6.279818458747521,-0.3556773472480454,-0.21570397772861039,-0.07806063352365822,1.8913839269476012,0.8500551712333577,0.2532557192671723,1.544165881734932,-0.20709681153663623,-0.139199294649628,-0.956623632107696,-2.1886206442076976,-0.19926791518855347,1.950914171273827,2.174837707063181,B
0.4746536457573453,0.56813091433243,-0.032628501909356664,0.6246949715608068,-2.9264591962770607,-1.2957336738604694,1.4271502479634401,0.07153816245060336,-1.1108574209310516,-2.15781212860984,1.7470511162380211,4.493984658450142,-2.4401806775617922,-0.5356871181435665,-1.196862042458407,-0.5108576756023839,-1.3618846898667634,-0.6989755526849735,1.0785951161118734,-2.4621591233850464,A
0.5827305583275634,-4.9027980282100945,0.039933046556253286,-0.6574011004997791,-1.9535307305331533,8.68331714254865,1.0009645902889825,-0.41027351238081644,5.24860375416342,0.8001701581018095,1.2467778369883518,-1.0036943188603633,-0.5393679685639159,0.01936732748731335,-1.6495087822043237,-1.805568253985203,-1.2248289827118068,1.549505386655444,1.0154528481746792,-0.3094710746994398,A
1.1935424710049374,-0.8298948891863519,-0.8186117520503523,2.098624830738846,-1.6624018984216151,-0.48050497746453663,0.886821712427383,-0.06970191911782275,0.44647366759026275,-0.43876406831324666,1.3997727424663444,2.450210140435419,-0.7953873137069843,0.25498473247773684,1.4491186117017723,0.3477606482268912,-1.0881258581242923,1.26314829420008,0.14222520069638298,-0.8044767380716004,A
-0.052978274929529716,1.8160375056566052,-0.5605545697142021,-0.7426511072554609,-4.076122132708084,-3.4436846199630082,0.16394494455802602,1.4157466076601128,5.310835588403648,2.3603505592466107,-1.9313312707158543,4.463828316358814,-3.512571190452609,1.4371698553041121,2.6482955537594655,0.9346701581005344,-1.728651189116894,1.2447467584519094,1.0209796051476259,-0.530408740127566,A
0.17778455640450103,0.30588143396720135,-1.3503178098315267,5.0325418917314915,1.259596049989127,-2.493679114244057,-0.8088451508609211,0.4561661270135527,5.274488394670024,0.674845481382745,-2.209788549675963,1.4790981896458124,-1.6250097301593152,0.42882255462666935,-5.4793113904131845,-0.6849664698523465,5.380893916623749,-2.098077988195281,-0.6763657556359388,0.25325862226729384,B
0.36984069075304565,-1.403094271301196,0.2703320831613331,-0.6379011328871604,2.3837767285886162,3.0482168052968883,-1.148276834394577,-1.154616824354365,0.23905250400892983,3.1753448470191077,-0.14028031694133836,0.5338775239114035,2.564434869535308,0.07759846984107813,-0.51019899678381,-0.7662030903453688,-0.43306756928732626,0.21134205912081527,-1.198926071463697,0.4467118992709157,B
-0.2909867411001344,-0.9243821525440414,0.5748278843813402,-0.393063450094135,-0.1051310324909982,-1.1453796124639057,0.29944600405475946,0.5086900801902082,4.170212978457023,2.164793533627374,-2.6708263832080252,1.3928686190836714,0.48095295637908664,0.8983055138568968,-1.799882474529174,-0.5181357692550287,1.227502984180744,-2.3141727472141715,0.9257446007025706,-0.2834620453258333,B
-0.3275594233689797,-2.267088220095531,-0.9111228918701051,3.9362595232218873,0.18353031076837523,1.7186769479992103,-0.2624810477468882,0.3007927103144743,3.8014820631629713,2.0787185497168648,0.6702278791518922,-3.638983885396243,-2.7309993221523605,-1.7196275186655354,3.0462708065025144,-0.719033595962493,-0.7767108117246954,-0.9459318378400503,-0.04473506041522046,-0.33437710670132015,A
1.3834901644375224,-2.518064767390271,0.664086228770222,1.8625434625368746,-0.4920633026316936,0.686991253966842,1.6355541783488972,-1.338682741545504,3.517884642722641,1.0303914540494805,-1.758543513057134,2.805042989052848,0.7749999221517263,-1.8799117053720003,-2.933793506893785,0.24472791816001685,0.3200072978345819,-1.3558558182813165,-0.16118523821931702,-1.467771340655257,B
0.10980735285693292,0.15157756544269918,-0.6406580226027632,0.650616081863101,-0.6430703863987774,3.399255292107952,0.12580995348529364,2.022486906000581,0.27914412612582373,-0.4437491324322965,0.8008342879185604,-0.890016729230672,-1.1937083282573169,-1.118352226000482,-1.017318983236318,-1.1578824319165888,-0.975838475661236,2.142897667057701,0.7212680802565271,1.0905176747426688,A
0.6892068696490764,-3.5931977999858855,-0.6953774654837629,2.562051760419936,1.030096665364665,2.380197831194416,-1.569472453051818,-0.9349240814388441,1.0453341748489255,-0.5244695496861473,-2.214385275963161,5.1738085930513105,1.9330331130877711,1.7729838520970223,-3.5494129403932773,1.0254067251419892,-0.15789348388945434,1.581262675175298,1.4297352661900702,0.9154535210773648,B
-2.1278457219335216,0.5426279916819712,-0.11741852378595928,-1.904407409344095,-1.2933962534129757,-1.1912629553213625,-1.4102645281739967,-0.3867933378573258,4.88441080843238,3.033376046330498,-2.629003636356864,3.201742363110901,-0.5760959871703666,1.3137006117919356,1.2788824132203453,-0.12877425478424495,-0.017325380952740277,1.7721690810994786,-0.006736156114102297,1.032893484091672,A
-0.32782896911400583,-2.617869981487535,-0.11256052914617856,2.863747589473262,-1.2318018770107932,3.017332960238551,-0.4993712043191545,-2.1656189938478017,-3.0693665072783207,-4.222282034423141,5.536933410067533,0.6473690906243028,-0.6022810197301309,0.41334628868820267,-0.30582211528047,1.5210149413423977,-0.0363828980149995,1.2324061914926276,0.8805796708543511,1.0525504945983397,A
0.219238917490338,-2.2872410214012997,-0.5883570224656404,-2.7333794527907878,-2.1114157021017363,7.760849040240296,1.755524980070087,-0.6407286126266447,4.182734789430409,-0.15810024886319218,-0.818514349118938,0.9935171569976396,-1.4301995439954194,0.3105624837042775,-4.1542552106254504,-0.27237962308522584,-1.1701435542010536,2.288062824414892,-2.22573333738889,-0.8878791855361773,A
-0.9628017639684975,-3.7042472085998424,0.4571755311570313,1.7218995850796786,0.1916884220713604,4.032427022552544,1.9697026790511198,2.181569080968208,-0.6419252651109717,-1.5145198006283644,4.1833989816819575,-1.2565811049438533,1.1386159523189794,2.1597423126681368,-0.4591698469796217,0.13324005397481176,0.8761138722869866,-0.13418104443214052,-0.3660923129077371,0.6316352098206687,B
