f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,region,target
-1.4097191277485206,0.6901206211794105,-1.6450972541397806,1.7425560717844832,-3.1836172786726102,-0.0286816586373132,-0.5238126045090208,0.4628064591818546,-1.6038669547973994,-0.3313996425847634,0.6844672059604391,-1.7989952359020025,-3.827122914667316,-5.300792554886487,0.042834014318494,2.7768207589963563,-1.806364258050218,0.2173368476825463,1.3937155644181265,1.8871389599922743,2.611612850087621,5.050979285647927,West,A
-3.00685521714545,-1.704911810322772,-0.1811367629926821,-0.9920154632059958,-1.3816514772641555,-0.2862218478597265,-0.0218731375446815,-2.283035622295226,0.4034462900122984,-1.533242154990199,0.6395985184109165,0.4992902046376208,0.2755580664412067,0.2416970989274971,2.477733366353325,-0.0768669661230734,0.5810406333184444,2.8473738528450068,-0.4335471720753932,1.938942130635714,2.316735580777154,-1.6012945459254355,East,B
6.424308214549245,2.5122153960375675,0.4040511411453062,0.6270718110450988,10.323999333996005,-0.1011969716216127,1.6782365603832814,0.1955974287010982,-0.3580345427567648,2.794520495113217,-0.9696953731823156,1.318786656327813,0.7341583709473524,2.0276603185534223,0.6541593065445868,1.0734877156881824,-2.384370959640383,-1.0936480333605114,0.9776866536233112,0.1609805603773219,0.2498552397111125,0.1456275953427634,West,B
4.706199272806874,-1.4908545599790788,-0.3901074838096812,0.8084062150396509,5.270821765879002,0.1474690355829153,0.4639991290498517,0.4678511693200154,0.3976240933723706,-3.0180025539731483,-4.8556213544811,1.2257591902145046,-6.267539691908477,3.0122235337164334,-0.9423602468893528,2.227174393947072,-0.4853674284591767,1.2378942012423588,1.116141012930935,0.9308848716851502,1.80783119253676,2.4479685716753115,North,B
0.8884687038548045,-2.313551425197886,-1.8325822656977984,-1.7774946355402468,-0.9385597902400048,1.0299214770121663,-1.2172471224257115,-0.8493378480651751,1.3847103342804297,-4.531692729470564,-3.707622630382396,3.392196342741108,-3.7790632302315146,3.743538097271061,0.2991463821176868,0.3800343954202766,-2.4784503822949158,-0.2997213946110118,-1.0286139207653675,-0.4482826864121744,-1.2786841224224357,2.6609683290421238,South,B
-2.377832208835161,2.4862782169537168,-0.3906286427666739,2.275152783530665,-7.0143318806841055,1.2158839492580868,-0.0101941278489068,0.537995649068834,-0.6259807525302213,-0.0696022021996978,-1.30842912037749,-3.808420319866784,2.4147254196754804,-1.8894692014665009,1.4597247460634182,-0.1371878093110969,0.7096908420609742,1.3224211821038407,2.178416208037873,-0.2191992207745418,-3.065605337866594,-0.6987231959291149,South,A
-1.9826296719371612,3.0805543132065063,0.3216893700802989,2.629842404371293,-2.2537354425618985,0.9837917519532065,-1.3066080266531346,1.1822403898584486,0.5622889179004108,-2.138460668518399,-2.102660987351409,-2.415084011991304,1.193640982418512,-1.90613922957771,2.647648848982663,2.4769142565873543,0.3534037287423583,0.6320484771210559,0.0273724786932087,0.3109763450142228,0.4687220900468074,0.4793542833518981,South,A
-1.7446112925220931,-0.5263233802754874,0.8810793262529909,-2.290207075429267,-4.535514172771895,0.9852976686977338,-0.7436630983495965,0.417800337439622,-0.0455086733702604,1.7613546587651294,-1.9286854385049648,2.757992433906927,5.866220518778066,1.1724555995393586,0.4747193868873179,-0.3992647801259514,-2.4912585910791734,-0.0969799998944704,0.392117915554187,0.2816685698427734,-1.4666713810216172,-0.1287747893056999,South,B
0.393190270096576,1.037779674965046,-0.179940655384144,0.0448865144937231,-1.2173899241639197,0.4860175071658253,-0.1400030987314718,0.7465528516535793,-1.315644767820483,-0.0509230292110756,-2.741728104323295,0.3600618520283805,0.4557785893032165,-0.4010532224219905,0.5269722558090788,1.7995366603411989,-2.937124264875857,1.7182016314186763,1.4784876511486336,1.377209807148872,1.8935799700286395,1.0364604858621846,West,B
0.0954903307404699,1.2136193929734498,2.790748342898729,-3.775091068445685,0.3006505321351207,-2.1104364863810936,0.5950826926233389,-0.4620594707783069,1.3500939233452365,-0.0129394500431816,-0.7685928732343238,3.40564759554969,4.887950228072189,0.6994159061651926,1.4522875607019534,-0.749402860385028,0.6274787688669672,0.0981077749412361,0.2933728445692313,-1.297961656465402,-0.3788244630407731,-0.5839122412743111,South,B
